ID,Pension personal,Pension corporativa,Fondo inversión,Fondo inversión (extra),Acciones,Activos renta fija,Criptomonedas,Criptomonedas (extra),Hipoteca_actual,Hipoteca_adquirida_2y,Prestamo_personal_actual,Prestamo_personal_adquirido_2y,Tarjeta_credito_adquirida_2y,Descubierto_autorizado,Tarjeta_credito_para_efectivo,Hipoteca_flexible,Prestamo_contra_fondo_pension,Microcredito,Payday_loan,Empeño_en_casa_de_empeño,Ayuda_familia_comunidad,Prestamo_familia_comunidad
227,-98,-98,-98,-98,-98,-98,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
228,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
230,0,-98,-98,-98,-98,-98,-98,-98,-97,-97,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98
231,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
232,0,-98,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
233,0,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
234,-98,-98,0,0,-98,-98,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
235,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
236,-98,-98,-98,-98,-98,-98,0,0,-98,-98,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
237,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
238,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
239,0,0,1,0,0,0,0,0,1,0,1,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
240,0,0,1,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
241,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
242,0,0,0,0,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
243,0,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
244,0,0,0,0,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
245,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
247,0,-98,-98,-98,-98,0,-98,-98,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
248,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
249,0,0,0,0,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
250,0,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
251,1,1,1,0,0,1,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
252,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
253,0,1,1,1,0,0,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
254,0,0,0,0,-98,-98,-98,-98,1,1,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
255,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
256,-98,0,0,0,-98,-98,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
257,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,0,1,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
260,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
262,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
263,1,1,0,0,0,1,-98,-98,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
264,1,0,0,0,0,-98,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0
265,1,1,-98,-98,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
266,1,1,1,1,0,0,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
267,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
269,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
270,1,0,0,0,0,-98,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
271,1,1,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
272,0,0,0,0,-98,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
273,1,-98,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
274,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
275,1,1,0,0,0,-98,0,0,1,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
276,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
277,-98,-98,-98,-98,-98,-98,-98,-98,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
278,1,-98,-98,-98,-98,-98,-98,-98,1,0,-98,-98,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
279,0,1,0,0,0,-98,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
280,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
281,0,0,0,0,0,-98,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
282,0,0,0,0,-98,0,0,0,1,1,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
284,1,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
285,1,0,1,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
286,0,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
287,0,0,-98,-98,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
288,0,0,1,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
289,0,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
290,1,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
291,1,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
292,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
293,0,0,0,0,0,1,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
294,1,1,1,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
295,0,0,1,1,0,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
296,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
298,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
299,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
301,0,1,0,0,-98,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
302,0,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
303,-98,-98,-98,-98,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
304,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
305,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
307,0,0,0,0,0,0,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
308,0,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
309,0,0,0,0,0,-98,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
310,0,0,0,0,0,0,0,0,0,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
311,0,0,0,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
312,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
313,-98,0,0,0,-98,0,-98,-98,1,1,0,1,1,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
316,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
318,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
319,1,0,0,0,0,1,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
320,1,1,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
321,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
322,1,0,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
323,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
324,1,0,0,0,0,-98,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
325,1,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
326,1,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
327,-98,-98,-98,-98,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
328,0,-98,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
329,-98,-98,-98,-98,-98,-98,-98,-98,1,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
330,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
332,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
333,1,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
334,1,1,0,0,0,1,1,1,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
335,0,0,0,0,0,-98,0,0,-98,-98,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
336,0,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
337,1,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
338,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
340,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,-98,-98,0,0,1,-5,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
342,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
343,1,1,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
344,0,-98,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
345,0,0,0,0,0,-98,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
346,1,0,0,0,0,-98,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
347,0,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
348,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
349,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
350,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
351,-98,0,0,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
353,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
354,-98,-98,-98,-98,-98,-98,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
355,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
356,0,0,0,0,0,0,-98,-98,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
357,0,0,0,0,0,0,1,1,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
358,-98,0,0,0,-98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
359,0,0,0,0,0,-98,1,1,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
360,1,1,1,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,1,0,0,0,-98,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
363,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
364,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
365,1,1,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
366,0,1,1,1,0,1,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
367,0,0,0,0,0,-98,1,1,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
368,0,0,1,1,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
369,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
370,1,0,1,1,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
371,0,0,0,0,-98,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
372,0,0,0,0,-98,0,0,0,0,0,0,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
373,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
374,1,1,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
375,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
376,1,1,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
377,1,0,0,0,-98,-98,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
378,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
379,-98,0,-98,-98,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
380,0,0,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
381,1,1,1,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
382,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
383,0,0,1,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
384,0,0,0,0,0,-98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
388,0,0,0,0,0,-98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389,1,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
390,0,0,0,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
391,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
392,0,0,0,0,0,-98,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
393,0,-98,-98,-98,-98,0,0,0,0,0,-98,-98,1,0,0,0,0,0,0,0,0,1
394,0,1,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
395,1,0,0,0,0,0,-98,-98,1,0,0,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99
396,0,0,0,0,0,0,0,0,1,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
397,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
398,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,-98,-98,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
400,0,0,0,0,0,-98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
402,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
403,0,0,-98,-98,-98,1,0,0,0,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
404,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,-98,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
406,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
407,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,0,0,0,0,0,0,0,1,0
409,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
410,1,0,0,0,0,-98,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
411,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
412,1,1,1,0,0,1,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
413,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
414,0,0,-98,-98,-98,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
415,0,0,0,0,0,0,0,0,0,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
416,0,0,1,1,0,-98,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
417,0,0,0,0,-98,0,0,0,1,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
418,1,1,1,1,0,0,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
419,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
420,0,0,-98,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
421,0,1,1,1,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
422,-98,0,0,0,0,-98,0,0,1,1,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
423,0,0,0,0,0,1,1,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
424,1,0,0,0,0,1,0,0,1,0,0,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
425,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
426,0,1,1,1,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
427,0,0,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
428,1,0,0,0,0,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
429,0,0,0,0,0,-98,0,0,0,0,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
430,1,0,0,0,0,0,0,0,0,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
431,1,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
432,1,0,0,0,0,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1,0,0,0,0,-98,0,0,1,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
435,1,0,0,0,0,1,0,0,0,0,1,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
436,0,0,0,0,-98,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
437,0,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439,0,0,1,0,0,0,0,0,1,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
440,0,0,0,0,0,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
441,0,0,0,0,0,0,0,0,0,0,-98,-98,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
442,0,0,0,0,0,-98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
443,1,1,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
444,0,0,0,0,0,-98,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
445,-98,-98,0,0,0,-98,1,1,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
446,0,0,0,0,0,0,0,0,1,1,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
447,0,0,0,0,-98,1,-98,-98,0,0,1,0,0,0,0,0,0,0,0,0,1,0
448,0,0,0,0,0,1,-98,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,0,-98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
450,0,0,0,0,-98,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
451,1,0,0,0,0,1,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
452,-98,0,0,0,-98,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
453,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
454,0,0,-98,-98,-98,-98,-98,-98,0,0,1,0,0,0,0,0,0,0,0,0,1,0
455,0,0,0,0,0,-98,0,0,1,0,1,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
456,-98,-98,0,0,-98,-98,0,0,0,0,1,1,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
457,-98,-98,-98,-98,-98,-98,-98,-98,0,0,1,1,0,0,0,0,0,0,1,0,0,1
458,1,1,0,0,0,1,0,0,1,0,1,1,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
459,0,1,0,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
460,0,0,1,0,0,0,0,0,0,0,0,0,1,-98,-98,-98,-98,-98,-98,-98,-98,-98
461,0,0,0,0,0,-98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
463,0,0,0,0,0,-98,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
464,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
465,0,0,0,0,1,1,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
466,0,-98,-98,-98,-98,-98,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
467,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
468,0,-98,-98,-98,-98,0,-98,-98,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
469,0,0,0,0,0,0,0,0,1,1,1,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
470,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
471,0,0,0,0,0,-98,0,0,-98,-98,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
472,-98,0,0,0,-98,-98,-98,-98,0,0,1,1,1,-97,-97,-97,-97,-97,-97,-97,-97,-97
473,0,0,0,0,0,-98,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
474,0,-98,0,0,-98,-98,-98,-98,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
475,0,0,0,0,0,0,0,0,0,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
476,0,0,0,0,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,1,0,0,0,0,0,0,0,1,0,0,0,0,-98,-98,-98,-98,-98,-98,-98,-98,-98
478,-98,-98,-98,-98,-98,-98,-98,-98,0,0,-98,-98,0,0,0,0,0,0,0,0,0,0
